length,size,file_num,cache,BHR,OHR
100000,536870912,511,lru,0.61139834,0.64999002
100000,536870912,512,lfu,0.60588479,0.79215997
100000,536870912,512,lru,0.61010063,0.7392
100000,536870912,513,lfu,0.5248276,0.70131999
100000,536870912,513,lru,0.53540432,0.63060999
100000,536870912,514,lfu,0.74531245,0.88654
100000,536870912,514,lru,0.74941283,0.83894002
100000,536870912,515,lfu,0.5871045,0.78157002
100000,536870912,515,lru,0.61082369,0.69344002
100000,536870912,516,lfu,0.50888097,0.78065997
100000,536870912,516,lru,0.50704318,0.67374003
100000,536870912,517,lfu,0.57720709,0.80014002
100000,536870912,517,lru,0.57572412,0.72526997
100000,536870912,518,lfu,0.59860367,0.78367001
100000,536870912,518,lru,0.60473746,0.68480003
100000,536870912,519,lfu,0.63867432,0.70595002
100000,536870912,519,lru,0.64532363,0.62041003
100000,536870912,520,lfu,0.67373383,0.80058002
100000,536870912,520,lru,0.68120807,0.71564001
100000,536870912,521,lfu,0.49994034,0.78259999
100000,536870912,521,lru,0.50265819,0.68283999
100000,536870912,522,lfu,0.5852654,0.74637997
100000,536870912,522,lru,0.60287577,0.66035998
100000,536870912,523,lfu,0.78231674,0.81958997
100000,536870912,523,lru,0.78369564,0.73817998
100000,536870912,524,lfu,0.63071847,0.75655001
100000,536870912,524,lru,0.62911522,0.69167
100000,536870912,525,lfu,0.58345819,0.75398999
100000,536870912,525,lru,0.59174377,0.66276002
100000,536870912,526,lfu,0.54000473,0.65603
100000,536870912,526,lru,0.54133844,0.56726003
100000,536870912,527,lfu,0.76022542,0.89324999
100000,536870912,527,lru,0.7621029,0.85764003
100000,536870912,528,lfu,0.76490802,0.9425
100000,536870912,528,lru,0.75972265,0.93401003
100000,536870912,529,lfu,0.62600285,0.78860998
100000,536870912,529,lru,0.64233959,0.7141
100000,536870912,530,lfu,0.63750201,0.75510001
100000,536870912,530,lru,0.64265472,0.66145998
100000,536870912,531,lfu,0.71099478,0.84162003
100000,536870912,531,lru,0.71906418,0.78421003
100000,536870912,532,lfu,0.60545218,0.82312
100000,536870912,532,lru,0.6054846,0.76300001
100000,536870912,533,lfu,0.58369845,0.77484
100000,536870912,533,lru,0.58357954,0.67286003
100000,536870912,534,lfu,0.58898598,0.74391001
100000,536870912,534,lru,0.59613955,0.63765001
100000,536870912,535,lfu,0.74974746,0.88432002
100000,536870912,535,lru,0.74805713,0.84000999
100000,536870912,536,lfu,0.59248012,0.77736998
100000,536870912,536,lru,0.60497427,0.68998998
100000,536870912,537,lfu,0.59294909,0.76569998
100000,536870912,537,lru,0.6045624,0.67043
100000,536870912,538,lfu,0.84342402,0.92699999
100000,536870912,538,lru,0.84792739,0.90518999
100000,536870912,539,lfu,0.58269829,0.79109001
100000,536870912,539,lru,0.58526725,0.70700997
100000,536870912,540,lfu,0.93087798,0.96171999
100000,536870912,540,lru,0.92866498,0.95506001
100000,536870912,541,lfu,0.72314417,0.73614001
100000,536870912,541,lru,0.72331232,0.64291
100000,536870912,542,lfu,0.59738255,0.74787998
100000,536870912,542,lru,0.60894889,0.65419
100000,536870912,543,lfu,0.65549976,0.69862002
100000,536870912,543,lru,0.6603058,0.62848002
100000,536870912,544,lfu,0.54517096,0.67159998
100000,536870912,544,lru,0.55375755,0.57550001
100000,536870912,545,lfu,0.57405347,0.72487998
100000,536870912,545,lru,0.58926696,0.64089
100000,536870912,546,lfu,0.60018981,0.78733999
100000,536870912,546,lru,0.61354744,0.70020998
100000,536870912,547,lfu,0.61144519,0.76484001
100000,536870912,547,lru,0.62727958,0.66302001
100000,536870912,548,lfu,0.58975196,0.76011997
100000,536870912,548,lru,0.58891493,0.65894002
100000,536870912,549,lfu,0.69674373,0.84706998
100000,536870912,549,lru,0.69761693,0.78345001
100000,536870912,550,lfu,0.50502527,0.67956001
100000,536870912,550,lru,0.5104602,0.56532001
100000,536870912,551,lfu,0.50678933,0.66821998
100000,536870912,551,lru,0.50807106,0.54580998
100000,536870912,552,lfu,0.88964617,0.96052003
100000,536870912,552,lru,0.88873112,0.95637
100000,536870912,553,lfu,0.59870112,0.75409001
100000,536870912,553,lru,0.61923534,0.68074
100000,536870912,554,lfu,0.59936666,0.77714002
100000,536870912,554,lru,0.60838825,0.69669002
100000,536870912,555,lfu,0.60977048,0.77263999
100000,536870912,555,lru,0.62896585,0.69805998
100000,536870912,556,lfu,0.65705967,0.78689998
100000,536870912,556,lru,0.66365427,0.71029001
100000,536870912,557,lfu,0.70103467,0.78210998
100000,536870912,557,lru,0.70351225,0.71078998
100000,536870912,558,lfu,0.90684235,0.90082002
100000,536870912,558,lru,0.90619314,0.88037002
100000,536870912,559,lfu,0.57978028,0.67036998
100000,536870912,559,lru,0.58358347,0.58600998
100000,536870912,560,lfu,0.60320503,0.77882999
100000,536870912,560,lru,0.61742443,0.72816998
100000,536870912,561,lfu,0.55130935,0.70279002
100000,536870912,561,lru,0.56998545,0.60642999
100000,536870912,562,lfu,0.59540075,0.74952
100000,536870912,562,lru,0.6135028,0.66004002
100000,536870912,563,lfu,0.63240087,0.7949
100000,536870912,563,lru,0.63863665,0.71283001
100000,536870912,564,lfu,0.58818692,0.76848
100000,536870912,564,lru,0.60586452,0.67664999
100000,536870912,565,lfu,0.61442482,0.82903999
100000,536870912,565,lru,0.61568058,0.76183999
100000,536870912,566,lfu,0.69677955,0.81230998
100000,536870912,566,lru,0.69458199,0.75545001
100000,536870912,567,lfu,0.66918004,0.71524
100000,536870912,567,lru,0.6754626,0.64232999
100000,536870912,568,lfu,0.56951416,0.72149003
100000,536870912,568,lru,0.57681841,0.63923001
100000,536870912,569,lfu,0.8154366,0.89898998
100000,536870912,569,lru,0.81557792,0.88375002
100000,536870912,570,lfu,0.66741359,0.84072
100000,536870912,570,lru,0.67792827,0.77631003
100000,536870912,571,lfu,0.59038115,0.74167001
100000,536870912,571,lru,0.59282273,0.63685
100000,536870912,572,lfu,0.56955683,0.69780999
100000,536870912,572,lru,0.58193785,0.63494998
100000,536870912,573,lfu,0.61608785,0.79623997
100000,536870912,573,lru,0.63044417,0.70793003
100000,536870912,574,lfu,0.58412981,0.75261998
100000,536870912,574,lru,0.59756786,0.6645
100000,536870912,575,lfu,0.63986778,0.75874001
100000,536870912,575,lru,0.6540727,0.66939002
100000,536870912,576,lfu,0.58820951,0.75781
100000,536870912,576,lru,0.59710449,0.66042
100000,536870912,577,lfu,0.67417413,0.78501999
100000,536870912,577,lru,0.67553812,0.73947001
100000,536870912,578,lfu,0.59195668,0.73767
100000,536870912,578,lru,0.59501648,0.63187999
100000,536870912,579,lfu,0.7709285,0.79768002
100000,536870912,579,lru,0.78396147,0.74908
100000,536870912,580,lfu,0.75065047,0.81830001
100000,536870912,580,lru,0.76369131,0.75853997
100000,536870912,581,lfu,0.64882749,0.79422998
100000,536870912,581,lru,0.64776403,0.70482999
100000,536870912,582,lfu,0.65239376,0.74757999
100000,536870912,582,lru,0.65691447,0.66095001
100000,536870912,583,lfu,0.58838689,0.74801999
100000,536870912,583,lru,0.59746093,0.65622997
100000,536870912,584,lfu,0.74626881,0.78795999
100000,536870912,584,lru,0.74819922,0.71376002
100000,536870912,585,lfu,0.62772298,0.82051003
100000,536870912,585,lru,0.63337195,0.76718003
100000,536870912,586,lfu,0.57611609,0.72637999
100000,536870912,586,lru,0.58349019,0.64859998
100000,536870912,587,lfu,0.63448966,0.78746003
100000,536870912,587,lru,0.65467137,0.71003002
100000,536870912,588,lfu,0.74694967,0.83061999
100000,536870912,588,lru,0.75163108,0.76318002
100000,536870912,589,lfu,0.59783757,0.73695999
100000,536870912,589,lru,0.60084403,0.63325
100000,536870912,590,lfu,0.68212211,0.84293997
100000,536870912,590,lru,0.67998058,0.79808003
100000,536870912,591,lfu,0.66709018,0.77306998
100000,536870912,591,lru,0.67281353,0.67413002
100000,536870912,592,lfu,0.61746234,0.75588
100000,536870912,592,lru,0.61929959,0.67938
100000,536870912,593,lfu,0.56185055,0.74107999
100000,536870912,593,lru,0.56983334,0.65616
100000,536870912,594,lfu,0.59146339,0.75611001
100000,536870912,594,lru,0.59384727,0.66257
100000,536870912,595,lfu,0.50088203,0.69367999
100000,536870912,595,lru,0.51074904,0.59516001
100000,536870912,596,lfu,0.62477285,0.78267998
100000,536870912,596,lru,0.64917588,0.70357001
100000,536870912,597,lfu,0.63065886,0.75435001
100000,536870912,597,lru,0.63479054,0.67325002
100000,536870912,598,lfu,0.50332749,0.72706997
100000,536870912,598,lru,0.50664932,0.60206002
100000,536870912,599,lfu,0.6158129,0.78390002
100000,536870912,599,lru,0.62513673,0.72263002
100000,536870912,600,lfu,0.58435595,0.75751001
100000,536870912,600,lru,0.59599435,0.66036999
100000,536870912,601,lfu,0.59212208,0.75288999
100000,536870912,601,lru,0.61149883,0.66009003
100000,536870912,602,lfu,0.57067651,0.72131002
100000,536870912,602,lru,0.5788179,0.64243001
100000,536870912,603,lfu,0.58670443,0.75365001
100000,536870912,603,lru,0.59529555,0.65880001
100000,536870912,604,lfu,0.62577873,0.77011001
100000,536870912,604,lru,0.63146669,0.68900001
100000,536870912,605,lfu,0.83024007,0.88036001
100000,536870912,605,lru,0.83927494,0.84512001
100000,536870912,606,lfu,0.59168088,0.75964999
100000,536870912,606,lru,0.60629052,0.66720998
100000,536870912,607,lfu,0.90965903,0.94009
100000,536870912,607,lru,0.90984488,0.93048
100000,536870912,608,lfu,0.59936297,0.75371999
100000,536870912,608,lru,0.60766697,0.65305001
100000,536870912,609,lfu,0.59160787,0.76946002
100000,536870912,609,lru,0.60602731,0.67597002
100000,536870912,610,lfu,0.82610393,0.85936999
100000,536870912,610,lru,0.82924086,0.82511997
100000,536870912,611,lfu,0.78132814,0.81727999
100000,536870912,611,lru,0.7839033,0.73659003
100000,536870912,612,lfu,0.72222155,0.78343999
100000,536870912,612,lru,0.72398674,0.73790997
100000,536870912,613,lfu,0.92281365,0.91248
100000,536870912,613,lru,0.9225831,0.88836002
100000,536870912,614,lfu,0.57747763,0.73591
100000,536870912,614,lru,0.58392805,0.64071
100000,536870912,615,lfu,0.76206696,0.85272998
100000,536870912,615,lru,0.75832009,0.81497997
100000,536870912,616,lfu,0.65311056,0.77666003
100000,536870912,616,lru,0.64915001,0.69349998
100000,536870912,617,lfu,0.50954771,0.68963999
100000,536870912,617,lru,0.51550138,0.57489997
100000,536870912,618,lfu,0.64114267,0.79193002
100000,536870912,618,lru,0.65220302,0.70718002
100000,536870912,619,lfu,0.65140629,0.79825002
100000,536870912,619,lru,0.64697683,0.69707
100000,536870912,620,lfu,0.64537287,0.79728001
100000,536870912,620,lru,0.66375571,0.70757997
100000,536870912,621,lfu,0.59956473,0.76846999
100000,536870912,621,lru,0.61111343,0.70832998
100000,536870912,622,lfu,0.93831944,0.93408
100000,536870912,622,lru,0.93614143,0.92084998
100000,536870912,623,lfu,0.61540318,0.77947003
100000,536870912,623,lru,0.62397015,0.68419999
100000,536870912,624,lfu,0.54240614,0.77767003
100000,536870912,624,lru,0.53043759,0.69327003
100000,536870912,625,lfu,0.8657012,0.94253999
100000,536870912,625,lru,0.86818594,0.93489999
100000,536870912,626,lfu,0.73672134,0.81900001
100000,536870912,626,lru,0.74664843,0.74159002
100000,536870912,627,lfu,0.66464734,0.78065997
100000,536870912,627,lru,0.66497058,0.71647
100000,536870912,628,lfu,0.63908553,0.77809
100000,536870912,628,lru,0.65282315,0.71390003
100000,536870912,629,lfu,0.65127641,0.76806003
100000,536870912,629,lru,0.65370935,0.66233999
100000,536870912,630,lfu,0.73398972,0.83780998
100000,536870912,630,lru,0.74700838,0.77850002
100000,536870912,631,lfu,0.51462495,0.70828998
100000,536870912,631,lru,0.52129531,0.59546
100000,536870912,632,lfu,0.57904518,0.77789998
100000,536870912,632,lru,0.58398741,0.66784
100000,536870912,633,lfu,0.62153876,0.76668
100000,536870912,633,lru,0.63958132,0.66562003
100000,536870912,634,lfu,0.60926831,0.74212998
100000,536870912,634,lru,0.6359337,0.65675998
100000,536870912,635,lfu,0.59005105,0.74816
100000,536870912,635,lru,0.61104941,0.65869999
100000,536870912,636,lfu,0.52907312,0.73260999
100000,536870912,636,lru,0.5278371,0.60584003
100000,536870912,637,lfu,0.64884353,0.77724999
100000,536870912,637,lru,0.65715808,0.71069002
100000,536870912,638,lfu,0.61699742,0.77113998
100000,536870912,638,lru,0.63069403,0.68897998
100000,536870912,639,lfu,0.48044026,0.69818002
100000,536870912,639,lru,0.49032718,0.59099001
100000,536870912,640,lfu,0.56202275,0.71619999
100000,536870912,640,lru,0.56228799,0.59424001
100000,536870912,641,lfu,0.60722756,0.82929999
100000,536870912,641,lru,0.61717623,0.76800001
100000,536870912,642,lfu,0.59289384,0.75651997
100000,536870912,642,lru,0.60730773,0.65704
100000,536870912,643,lfu,0.58402693,0.74456
100000,536870912,643,lru,0.59369075,0.65714997
100000,536870912,644,lfu,0.58182621,0.76669002
100000,536870912,644,lru,0.59330082,0.66143
100000,536870912,645,lfu,0.5782795,0.75125003
100000,536870912,645,lru,0.58833861,0.65809
100000,536870912,646,lfu,0.47967002,0.68476999
100000,536870912,646,lru,0.48446393,0.55994999
100000,536870912,647,lfu,0.60692871,0.80268002
100000,536870912,647,lru,0.63442129,0.75582999
100000,536870912,648,lfu,0.65078932,0.78055
100000,536870912,648,lru,0.65875453,0.68970001
100000,536870912,649,lfu,0.53486174,0.68022001
100000,536870912,649,lru,0.53565603,0.59758002
100000,536870912,650,lfu,0.51608485,0.70051003
100000,536870912,650,lru,0.51883996,0.58315003
100000,536870912,651,lfu,0.51319909,0.69385999
100000,536870912,651,lru,0.51193225,0.60764003
100000,536870912,652,lfu,0.64300853,0.83727998
100000,536870912,652,lru,0.66273302,0.78680998
100000,536870912,653,lfu,0.64112055,0.74730998
100000,536870912,653,lru,0.65104401,0.65752
100000,536870912,654,lfu,0.95376933,0.95842999
100000,536870912,654,lru,0.95555919,0.95309001
100000,536870912,655,lfu,0.64625347,0.79303002
100000,536870912,655,lru,0.6574052,0.70793003
100000,536870912,656,lfu,0.63746202,0.79912001
100000,536870912,656,lru,0.6431371,0.72517997
100000,536870912,657,lfu,0.58135432,0.71951002
100000,536870912,657,lru,0.58898991,0.63365
100000,536870912,658,lfu,0.61499768,0.76524001
100000,536870912,658,lru,0.61829442,0.69963002
100000,536870912,659,lfu,0.67741531,0.80067003
100000,536870912,659,lru,0.68237495,0.73715001
100000,536870912,660,lfu,0.62006396,0.84214002
100000,536870912,660,lru,0.63079244,0.76990998
100000,536870912,661,lfu,0.69267052,0.80993998
100000,536870912,661,lru,0.69631672,0.74526
100000,536870912,662,lfu,0.65143454,0.76471001
100000,536870912,662,lru,0.65376425,0.66216999
100000,536870912,663,lfu,0.57414091,0.73110002
100000,536870912,663,lru,0.58857608,0.64420003
100000,536870912,664,lfu,0.9023878,0.95091999
100000,536870912,664,lru,0.90077102,0.94150001
100000,536870912,665,lfu,0.66121358,0.73559999
100000,536870912,665,lru,0.66253942,0.66460001
100000,536870912,666,lfu,0.59151036,0.81103998
100000,536870912,666,lru,0.59740931,0.70932001
100000,536870912,667,lfu,0.58575851,0.75217998
100000,536870912,667,lru,0.59018362,0.65064001
100000,536870912,668,lfu,0.70348245,0.84767997
100000,536870912,668,lru,0.70273799,0.79053998
100000,536870912,669,lfu,0.56791663,0.71963
100000,536870912,669,lru,0.58060664,0.63792002
100000,536870912,670,lfu,0.64873821,0.79092997
100000,536870912,670,lru,0.65508753,0.71899998
100000,536870912,671,lfu,0.61057967,0.79887003
100000,536870912,671,lru,0.61946529,0.70368999
100000,536870912,672,lfu,0.58048987,0.75243998
100000,536870912,672,lru,0.60057557,0.65797001
100000,536870912,673,lfu,0.59210974,0.77012998
100000,536870912,673,lru,0.60574836,0.67602003
100000,536870912,674,lfu,0.62175399,0.79017001
100000,536870912,674,lru,0.6282227,0.70218998
100000,536870912,675,lfu,0.58354509,0.75740999
100000,536870912,675,lru,0.59624487,0.64648002
100000,536870912,676,lfu,0.68024313,0.79628998
100000,536870912,676,lru,0.69335282,0.70845997
100000,536870912,677,lfu,0.58047527,0.75569999
100000,536870912,677,lru,0.59076941,0.64841002
100000,536870912,678,lfu,0.58568937,0.74128002
100000,536870912,678,lru,0.59444273,0.64884001
100000,536870912,679,lfu,0.59848076,0.77135998
100000,536870912,679,lru,0.61193687,0.67567003
100000,536870912,680,lfu,0.60014373,0.72656
100000,536870912,680,lru,0.59996623,0.64063001
100000,536870912,681,lfu,0.59199023,0.74975997
100000,536870912,681,lru,0.61218131,0.67548001
100000,536870912,682,lfu,0.60827094,0.77213001
100000,536870912,682,lru,0.61210442,0.67365998
100000,536870912,683,lfu,0.7033726,0.77113003
100000,536870912,683,lru,0.70966053,0.68879998
100000,536870912,684,lfu,0.51581609,0.69025999
100000,536870912,684,lru,0.52461874,0.63279003
100000,536870912,685,lfu,0.59493965,0.74689001
100000,536870912,685,lru,0.59814143,0.65881997
100000,536870912,686,lfu,0.60320586,0.75186002
100000,536870912,686,lru,0.61439973,0.68102998
100000,536870912,687,lfu,0.5778442,0.75282001
100000,536870912,687,lru,0.59726304,0.65973997
100000,536870912,688,lfu,0.58847857,0.76173002
100000,536870912,688,lru,0.60992724,0.66845
100000,536870912,689,lfu,0.58911687,0.76783001
100000,536870912,689,lru,0.60516089,0.67900997
100000,536870912,690,lfu,0.67564416,0.78627002
100000,536870912,690,lru,0.68136579,0.72777998
100000,536870912,691,lfu,0.60454023,0.79584002
100000,536870912,691,lru,0.62597424,0.74162
100000,536870912,692,lfu,0.48285925,0.65152001
100000,536870912,692,lru,0.4960345,0.52208
100000,536870912,693,lfu,0.63838267,0.78612
100000,536870912,693,lru,0.65265512,0.71258998
100000,536870912,694,lfu,0.60507512,0.76656002
100000,536870912,694,lru,0.61076504,0.67764997
100000,536870912,695,lfu,0.59232652,0.77885002
100000,536870912,695,lru,0.62173527,0.71041
100000,536870912,696,lfu,0.60849035,0.76853001
100000,536870912,696,lru,0.62558812,0.69985998
100000,536870912,697,lfu,0.77377599,0.86524999
100000,536870912,697,lru,0.77313215,0.83724999
100000,536870912,698,lfu,0.62912768,0.75721002
100000,536870912,698,lru,0.64809632,0.67479998
100000,536870912,699,lfu,0.69256431,0.81383997
100000,536870912,699,lru,0.69281304,0.73875999
100000,536870912,700,lfu,0.85862231,0.86815
100000,536870912,700,lru,0.8661952,0.84105998
100000,536870912,701,lfu,0.61133784,0.78963
100000,536870912,701,lru,0.61733931,0.69756001
100000,536870912,702,lfu,0.63275522,0.79878998
100000,536870912,702,lru,0.64036918,0.7148
100000,536870912,703,lfu,0.59389663,0.77427
100000,536870912,703,lru,0.60531789,0.68216997
100000,536870912,704,lfu,0.58059394,0.77464998
100000,536870912,704,lru,0.58434862,0.66838998
100000,536870912,705,lfu,0.56927329,0.74552
100000,536870912,705,lru,0.5751338,0.66614002
100000,536870912,706,lfu,0.59485221,0.77205002
100000,536870912,706,lru,0.60788524,0.68880999
100000,536870912,707,lfu,0.67326796,0.76841003
100000,536870912,707,lru,0.67496812,0.68028003
100000,536870912,708,lfu,0.71854705,0.82060999
100000,536870912,708,lru,0.72351855,0.75364
100000,536870912,709,lfu,0.63561183,0.85602999
100000,536870912,709,lru,0.63506591,0.79141998
100000,536870912,710,lfu,0.64003801,0.79219002
100000,536870912,710,lru,0.64359957,0.68243998
100000,536870912,711,lfu,0.58887035,0.76226002
100000,536870912,711,lru,0.59872621,0.66755003
100000,536870912,712,lfu,0.48877206,0.72149003
100000,536870912,712,lru,0.49269211,0.60935003
100000,536870912,713,lfu,0.59257257,0.75487
100000,536870912,713,lru,0.59667349,0.65908998
100000,536870912,714,lfu,0.47463539,0.68703002
100000,536870912,714,lru,0.47617313,0.54659998
100000,536870912,715,lfu,0.64287615,0.80339998
100000,536870912,715,lru,0.65891886,0.72658002
100000,536870912,716,lfu,0.58285958,0.75783002
100000,536870912,716,lru,0.59436172,0.6638
100000,536870912,717,lfu,0.63242775,0.74313003
100000,536870912,717,lru,0.632465,0.65779001
100000,536870912,718,lfu,0.5275088,0.68493003
100000,536870912,718,lru,0.52864134,0.60466999
100000,536870912,719,lfu,0.58732504,0.76068002
100000,536870912,719,lru,0.59547257,0.66280001
100000,536870912,720,lfu,0.70614934,0.76599997
100000,536870912,720,lru,0.70672715,0.6936
100000,536870912,721,lfu,0.70221001,0.83108997
100000,536870912,721,lru,0.70519638,0.78500003
100000,536870912,722,lfu,0.61864811,0.76814002
100000,536870912,722,lru,0.62899709,0.67334002
100000,536870912,723,lfu,0.51512897,0.69777
100000,536870912,723,lru,0.51974231,0.58560002
100000,536870912,724,lfu,0.66273701,0.77985001
100000,536870912,724,lru,0.68492234,0.70257998
100000,536870912,725,lfu,0.62420791,0.77148998
100000,536870912,725,lru,0.63251472,0.68673998
100000,536870912,726,lfu,0.59900558,0.77125001
100000,536870912,726,lru,0.6091302,0.68164998
100000,536870912,727,lfu,0.53830081,0.73259997
100000,536870912,727,lru,0.54363394,0.63279003
100000,536870912,728,lfu,0.48974618,0.67337
100000,536870912,728,lru,0.50408804,0.55688
100000,536870912,729,lfu,0.88391119,0.94220001
100000,536870912,729,lru,0.8867842,0.93340999
100000,536870912,730,lfu,0.59972948,0.77099001
100000,536870912,730,lru,0.60509914,0.67818999
100000,536870912,731,lfu,0.58360398,0.76476997
100000,536870912,731,lru,0.59806901,0.67624998
100000,536870912,732,lfu,0.59081542,0.75843
100000,536870912,732,lru,0.59970665,0.66898
100000,536870912,733,lfu,0.58000433,0.74048001
100000,536870912,733,lru,0.58848673,0.64499998
100000,536870912,734,lfu,0.60655344,0.77038002
100000,536870912,734,lru,0.60732567,0.68483001
100000,536870912,735,lfu,0.66350198,0.85333002
100000,536870912,735,lru,0.66238379,0.82020998
100000,536870912,736,lfu,0.72553986,0.72500998
100000,536870912,736,lru,0.72911835,0.67693001
100000,536870912,737,lfu,0.59033948,0.78062999
100000,536870912,737,lru,0.60338265,0.68023998
100000,536870912,738,lfu,0.61695206,0.79076999
100000,536870912,738,lru,0.6186741,0.68291998
100000,536870912,739,lfu,0.63039643,0.78521001
100000,536870912,739,lru,0.64077502,0.70577002
100000,536870912,740,lfu,0.5518378,0.70247
100000,536870912,740,lru,0.55486131,0.59074003
100000,536870912,741,lfu,0.62712014,0.80119002
100000,536870912,741,lru,0.63907707,0.75401002
100000,536870912,742,lfu,0.76494223,0.82740003
100000,536870912,742,lru,0.77083737,0.75037998
100000,536870912,743,lfu,0.89938307,0.88856
100000,536870912,743,lru,0.90169698,0.86738002
100000,536870912,744,lfu,0.55806893,0.69059998
100000,536870912,744,lru,0.57294828,0.62957001
100000,536870912,745,lfu,0.59035987,0.74089998
100000,536870912,745,lru,0.60036772,0.65088999
100000,536870912,746,lfu,0.78063267,0.80125999
100000,536870912,746,lru,0.78631157,0.73593998
100000,536870912,747,lfu,0.58843881,0.75421
100000,536870912,747,lru,0.6017074,0.65858001
100000,536870912,748,lfu,0.65291941,0.76413
100000,536870912,748,lru,0.659136,0.71136999
100000,536870912,749,lfu,0.7830469,0.81839001
100000,536870912,749,lru,0.78460008,0.73804998
100000,536870912,750,lfu,0.64761317,0.74312001
100000,536870912,750,lru,0.65376139,0.64355999
100000,536870912,751,lfu,0.57868594,0.75202
100000,536870912,751,lru,0.5974142,0.65477997
100000,536870912,752,lfu,0.58894211,0.73649001
100000,536870912,752,lru,0.59297687,0.65034997
100000,536870912,753,lfu,0.61357629,0.78254002
100000,536870912,753,lru,0.61873972,0.68879998
100000,536870912,754,lfu,0.62972695,0.76210999
100000,536870912,754,lru,0.63413149,0.67167002
100000,536870912,755,lfu,0.62239748,0.80267
100000,536870912,755,lru,0.65376878,0.73069
100000,536870912,756,lfu,0.60930169,0.71552998
100000,536870912,756,lru,0.6144405,0.61720002
100000,536870912,757,lfu,0.83889121,0.92723
100000,536870912,757,lru,0.84158891,0.91510999
100000,536870912,758,lfu,0.56026447,0.70774001
100000,536870912,758,lru,0.57263029,0.60549998
100000,536870912,759,lfu,0.76467645,0.80577999
100000,536870912,759,lru,0.76639068,0.72346002
100000,536870912,760,lfu,0.87842149,0.94528002
100000,536870912,760,lru,0.8807677,0.93401003
100000,536870912,761,lfu,0.6117835,0.79110998
100000,536870912,761,lru,0.63311106,0.70389003
100000,536870912,762,lfu,0.56005937,0.70630997
100000,536870912,762,lru,0.55429852,0.5873
100000,536870912,763,lfu,0.73198259,0.83099002
100000,536870912,763,lru,0.73375273,0.78311998
100000,536870912,764,lfu,0.55415112,0.64421999
100000,536870912,764,lru,0.55497253,0.58126998
100000,536870912,765,lfu,0.6470058,0.77596998
100000,536870912,765,lru,0.65755796,0.68498999
100000,536870912,766,lfu,0.61101347,0.79364997
100000,536870912,766,lru,0.62303013,0.70994002
100000,536870912,767,lfu,0.50885803,0.68865001
100000,536870912,767,lru,0.51403636,0.61663002
100000,536870912,768,lfu,0.97829759,0.98570001
100000,536870912,768,lru,0.97836989,0.98572999
100000,536870912,769,lfu,0.58679736,0.75028002
100000,536870912,769,lru,0.59701973,0.65622002
100000,536870912,770,lfu,0.61753988,0.74716997
100000,536870912,770,lru,0.63729167,0.65908998
100000,536870912,771,lfu,0.82415462,0.82306999
100000,536870912,771,lru,0.82426524,0.77844
100000,536870912,772,lfu,0.62234288,0.79162002
100000,536870912,772,lru,0.62567163,0.70507997
100000,536870912,773,lfu,0.62092555,0.75853997
100000,536870912,773,lru,0.62140089,0.65973002
100000,536870912,774,lfu,0.56678486,0.76516998
100000,536870912,774,lru,0.58500999,0.68602002
100000,536870912,775,lfu,0.68931305,0.77174002
100000,536870912,775,lru,0.69011986,0.68027002
100000,536870912,776,lfu,0.6199103,0.81988001
100000,536870912,776,lru,0.63408643,0.75204998
100000,536870912,777,lfu,0.63807696,0.78931999
100000,536870912,777,lru,0.65603638,0.71187001
100000,536870912,778,lfu,0.58269483,0.75950998
100000,536870912,778,lru,0.59375495,0.65473002
100000,536870912,779,lfu,0.57176042,0.80313998
100000,536870912,779,lru,0.57783985,0.73642999
100000,536870912,780,lfu,0.65842342,0.82054001
100000,536870912,780,lru,0.65539914,0.74804002
100000,536870912,781,lfu,0.58520639,0.75163001
100000,536870912,781,lru,0.59223783,0.66027999
100000,536870912,782,lfu,0.59840339,0.76490003
100000,536870912,782,lru,0.6094178,0.66658002
100000,536870912,783,lfu,0.5883823,0.75133997
100000,536870912,783,lru,0.60148203,0.66306001
100000,536870912,784,lfu,0.58016551,0.75660002
100000,536870912,784,lru,0.58379334,0.63045001
100000,536870912,785,lfu,0.62064821,0.79723001
100000,536870912,785,lru,0.64084935,0.71483999
100000,536870912,786,lfu,0.62549466,0.82862997
100000,536870912,786,lru,0.6294719,0.76187998
100000,536870912,787,lfu,0.635988,0.79487002
100000,536870912,787,lru,0.64237678,0.71666998
100000,536870912,788,lfu,0.58321172,0.74924999
100000,536870912,788,lru,0.59109932,0.68090999
100000,536870912,789,lfu,0.77852821,0.80022001
100000,536870912,789,lru,0.7839846,0.75909001
100000,536870912,790,lfu,0.58912176,0.75018001
100000,536870912,790,lru,0.5972352,0.66394001
100000,536870912,791,lfu,0.59636635,0.71338999
100000,536870912,791,lru,0.59625298,0.64077997
100000,536870912,792,lfu,0.55313623,0.80400002
100000,536870912,792,lru,0.54996324,0.73903
100000,536870912,793,lfu,0.67982548,0.8003
100000,536870912,793,lru,0.68463445,0.72935998
100000,536870912,794,lfu,0.90300786,0.88485003
100000,536870912,794,lru,0.90286833,0.85658002
100000,536870912,795,lfu,0.67149162,0.82397997
100000,536870912,795,lru,0.66915506,0.75318003
100000,536870912,796,lfu,0.92801929,0.91545999
100000,536870912,796,lru,0.92693853,0.89300001
100000,536870912,797,lfu,0.51362193,0.69774997
100000,536870912,797,lru,0.52198666,0.62295002
100000,536870912,798,lfu,0.58156163,0.75018001
